din_instante,irradiancia_wm2,temperatura_c,vento_ms,nuvens_pct,regiao,latitude,longitude,hora,mes
2024-01-12 19:00:00,0.0,26.49,2.1,46.81,Nordeste,-8.0,-40.0,19,1
2024-01-12 20:00:00,0.0,25.62,2.34,65.2,Nordeste,-8.0,-40.0,20,1
2024-01-12 21:00:00,0.0,24.86,2.47,43.44,Nordeste,-8.0,-40.0,21,1
2024-01-12 22:00:00,0.0,24.18,2.45,65.02,Nordeste,-8.0,-40.0,22,1
2024-01-12 23:00:00,0.0,23.56,2.3,80.5,Nordeste,-8.0,-40.0,23,1
2024-01-13 00:00:00,0.0,22.86,2.13,72.7,Nordeste,-8.0,-40.0,0,1
2024-01-13 01:00:00,0.0,22.14,2.24,87.05,Nordeste,-8.0,-40.0,1,1
2024-01-13 02:00:00,0.0,21.44,2.35,90.81,Nordeste,-8.0,-40.0,2,1
2024-01-13 03:00:00,0.0,20.79,2.27,91.4,Nordeste,-8.0,-40.0,3,1
2024-01-13 04:00:00,0.0,20.4,2.36,86.85,Nordeste,-8.0,-40.0,4,1
2024-01-13 05:00:00,6.3,20.47,2.47,85.65,Nordeste,-8.0,-40.0,5,1
2024-01-13 06:00:00,111.5,23.03,3.84,83.38,Nordeste,-8.0,-40.0,6,1
2024-01-13 07:00:00,293.52,26.21,4.2,83.52,Nordeste,-8.0,-40.0,7,1
2024-01-13 08:00:00,484.67,28.9,3.76,83.89,Nordeste,-8.0,-40.0,8,1
2024-01-13 09:00:00,659.05,31.2,3.19,89.45,Nordeste,-8.0,-40.0,9,1
2024-01-13 10:00:00,817.25,32.95,2.84,81.23,Nordeste,-8.0,-40.0,10,1
2024-01-13 11:00:00,819.9,34.11,2.64,87.04,Nordeste,-8.0,-40.0,11,1
2024-01-13 12:00:00,769.9,34.65,2.48,92.82,Nordeste,-8.0,-40.0,12,1
2024-01-13 13:00:00,678.12,34.81,2.3,95.99,Nordeste,-8.0,-40.0,13,1
2024-01-13 14:00:00,525.53,34.58,2.26,94.25,Nordeste,-8.0,-40.0,14,1
2024-01-13 15:00:00,313.67,33.78,2.39,98.56,Nordeste,-8.0,-40.0,15,1
2024-01-13 16:00:00,166.55,32.36,2.7,99.44,Nordeste,-8.0,-40.0,16,1
2024-01-13 17:00:00,37.78,30.08,2.08,100.0,Nordeste,-8.0,-40.0,17,1
2024-01-13 18:00:00,0.0,27.9,2.2,99.61,Nordeste,-8.0,-40.0,18,1
2024-01-13 19:00:00,0.0,27.0,2.63,91.17,Nordeste,-8.0,-40.0,19,1
2024-01-13 20:00:00,0.0,26.26,3.16,99.78,Nordeste,-8.0,-40.0,20,1
2024-01-13 21:00:00,0.0,25.61,3.97,99.73,Nordeste,-8.0,-40.0,21,1
2024-01-13 22:00:00,0.0,24.95,4.31,99.78,Nordeste,-8.0,-40.0,22,1
2024-01-13 23:00:00,0.0,24.38,4.08,99.78,Nordeste,-8.0,-40.0,23,1
2024-01-14 00:00:00,0.0,23.94,3.51,99.8,Nordeste,-8.0,-40.0,0,1
2024-01-14 01:00:00,0.0,23.56,2.86,99.44,Nordeste,-8.0,-40.0,1,1
2024-01-14 02:00:00,0.0,23.24,2.52,98.65,Nordeste,-8.0,-40.0,2,1
2024-01-14 03:00:00,0.0,22.94,2.28,98.51,Nordeste,-8.0,-40.0,3,1
2024-01-14 04:00:00,0.0,22.67,1.9,99.28,Nordeste,-8.0,-40.0,4,1
2024-01-14 05:00:00,5.18,22.59,1.91,98.09,Nordeste,-8.0,-40.0,5,1
2024-01-14 06:00:00,102.75,23.85,3.3,95.43,Nordeste,-8.0,-40.0,6,1
2024-01-14 07:00:00,266.35,25.67,4.28,95.89,Nordeste,-8.0,-40.0,7,1
2024-01-14 08:00:00,457.33,27.49,4.17,95.65,Nordeste,-8.0,-40.0,8,1
2024-01-14 09:00:00,598.17,28.76,4.13,95.21,Nordeste,-8.0,-40.0,9,1
2024-01-14 10:00:00,744.2,29.59,4.3,96.25,Nordeste,-8.0,-40.0,10,1
2024-01-14 11:00:00,805.35,30.01,4.38,92.72,Nordeste,-8.0,-40.0,11,1
2024-01-14 12:00:00,789.65,30.35,4.31,95.51,Nordeste,-8.0,-40.0,12,1
2024-01-14 13:00:00,660.03,30.2,4.2,98.59,Nordeste,-8.0,-40.0,13,1
2024-01-14 14:00:00,562.45,29.92,4.09,93.92,Nordeste,-8.0,-40.0,14,1
2024-01-14 15:00:00,415.15,29.58,3.91,86.31,Nordeste,-8.0,-40.0,15,1
2024-01-14 16:00:00,227.32,28.88,3.39,77.52,Nordeste,-8.0,-40.0,16,1
2024-01-14 17:00:00,55.95,27.26,2.23,69.29,Nordeste,-8.0,-40.0,17,1
2024-01-14 18:00:00,0.0,25.89,2.12,59.65,Nordeste,-8.0,-40.0,18,1
2024-01-14 19:00:00,0.0,25.3,2.11,37.85,Nordeste,-8.0,-40.0,19,1
2024-01-14 20:00:00,0.0,24.78,2.08,25.48,Nordeste,-8.0,-40.0,20,1
2024-01-14 21:00:00,0.0,24.41,2.03,35.34,Nordeste,-8.0,-40.0,21,1
2024-01-14 22:00:00,0.0,24.11,1.97,36.92,Nordeste,-8.0,-40.0,22,1
2024-01-14 23:00:00,0.0,23.75,1.97,27.5,Nordeste,-8.0,-40.0,23,1
2024-01-15 00:00:00,0.0,23.27,2.08,9.42,Nordeste,-8.0,-40.0,0,1
2024-01-15 01:00:00,0.0,22.86,2.23,20.69,Nordeste,-8.0,-40.0,1,1
2024-01-15 02:00:00,0.0,22.72,2.47,27.65,Nordeste,-8.0,-40.0,2,1
2024-01-15 03:00:00,0.0,22.43,2.54,43.79,Nordeste,-8.0,-40.0,3,1
2024-01-15 04:00:00,0.0,22.0,2.32,37.58,Nordeste,-8.0,-40.0,4,1
2024-01-15 05:00:00,6.72,21.88,2.2,32.96,Nordeste,-8.0,-40.0,5,1
2024-01-15 06:00:00,138.1,24.08,3.56,29.91,Nordeste,-8.0,-40.0,6,1
2024-01-15 07:00:00,351.23,26.84,4.14,27.54,Nordeste,-8.0,-40.0,7,1
2024-01-15 08:00:00,582.72,29.32,4.09,23.25,Nordeste,-8.0,-40.0,8,1
2024-01-15 09:00:00,715.95,31.25,4.25,37.16,Nordeste,-8.0,-40.0,9,1
2024-01-15 10:00:00,878.62,32.72,4.58,34.7,Nordeste,-8.0,-40.0,10,1
2024-01-15 11:00:00,923.3,33.85,4.89,39.54,Nordeste,-8.0,-40.0,11,1
2024-01-15 12:00:00,903.55,34.43,5.1,43.5,Nordeste,-8.0,-40.0,12,1
2024-01-15 13:00:00,810.22,34.58,5.18,41.46,Nordeste,-8.0,-40.0,13,1
2024-01-15 14:00:00,693.65,34.33,5.11,29.69,Nordeste,-8.0,-40.0,14,1
2024-01-15 15:00:00,510.67,33.59,4.9,19.04,Nordeste,-8.0,-40.0,15,1
2024-01-15 16:00:00,277.42,32.36,4.55,17.63,Nordeste,-8.0,-40.0,16,1
2024-01-15 17:00:00,64.5,29.88,2.95,13.59,Nordeste,-8.0,-40.0,17,1
2024-01-15 18:00:00,0.0,27.39,2.52,10.73,Nordeste,-8.0,-40.0,18,1
2024-01-15 19:00:00,0.0,26.65,2.47,3.91,Nordeste,-8.0,-40.0,19,1
2024-01-15 20:00:00,0.0,26.04,2.29,2.17,Nordeste,-8.0,-40.0,20,1
2024-01-15 21:00:00,0.0,25.56,2.19,0.43,Nordeste,-8.0,-40.0,21,1
2024-01-15 22:00:00,0.0,25.02,2.25,0.43,Nordeste,-8.0,-40.0,22,1
2024-01-15 23:00:00,0.0,24.57,2.47,17.33,Nordeste,-8.0,-40.0,23,1
2024-01-16 00:00:00,0.0,24.38,3.13,59.73,Nordeste,-8.0,-40.0,0,1
2024-01-16 01:00:00,0.0,24.02,3.93,78.78,Nordeste,-8.0,-40.0,1,1
2024-01-16 02:00:00,0.0,23.51,4.3,47.26,Nordeste,-8.0,-40.0,2,1
2024-01-16 03:00:00,0.0,22.79,3.76,46.22,Nordeste,-8.0,-40.0,3,1
2024-01-16 04:00:00,0.0,22.29,3.62,36.51,Nordeste,-8.0,-40.0,4,1
2024-01-16 05:00:00,6.6,22.19,4.01,37.14,Nordeste,-8.0,-40.0,5,1
2024-01-16 06:00:00,130.82,23.92,4.92,39.78,Nordeste,-8.0,-40.0,6,1
2024-01-16 07:00:00,323.95,26.59,5.46,40.81,Nordeste,-8.0,-40.0,7,1
2024-01-16 08:00:00,539.7,28.96,5.65,40.1,Nordeste,-8.0,-40.0,8,1
2024-01-16 09:00:00,723.97,30.67,5.69,40.61,Nordeste,-8.0,-40.0,9,1
2024-01-16 10:00:00,865.58,32.32,5.62,38.21,Nordeste,-8.0,-40.0,10,1
2024-01-16 11:00:00,875.25,33.75,5.52,56.4,Nordeste,-8.0,-40.0,11,1
2024-01-16 12:00:00,867.47,34.71,5.45,61.36,Nordeste,-8.0,-40.0,12,1
2024-01-16 13:00:00,754.62,35.15,5.24,65.68,Nordeste,-8.0,-40.0,13,1
2024-01-16 14:00:00,670.22,35.21,5.03,53.87,Nordeste,-8.0,-40.0,14,1
2024-01-16 15:00:00,506.65,34.63,4.84,37.46,Nordeste,-8.0,-40.0,15,1
2024-01-16 16:00:00,275.83,33.49,4.56,39.62,Nordeste,-8.0,-40.0,16,1
2024-01-16 17:00:00,64.85,30.61,2.8,41.64,Nordeste,-8.0,-40.0,17,1
2024-01-16 18:00:00,0.0,27.99,2.48,46.79,Nordeste,-8.0,-40.0,18,1
2024-01-16 19:00:00,0.0,27.26,2.5,65.48,Nordeste,-8.0,-40.0,19,1
2024-01-16 20:00:00,0.0,26.54,2.61,44.27,Nordeste,-8.0,-40.0,20,1
2024-01-16 21:00:00,0.0,26.03,3.03,44.47,Nordeste,-8.0,-40.0,21,1
2024-01-16 22:00:00,0.0,26.25,4.67,45.2,Nordeste,-8.0,-40.0,22,1
2024-01-16 23:00:00,0.0,25.61,5.88,28.4,Nordeste,-8.0,-40.0,23,1
2024-01-17 00:00:00,0.0,24.43,5.21,34.34,Nordeste,-8.0,-40.0,0,1
2024-01-17 01:00:00,0.0,23.46,4.23,61.26,Nordeste,-8.0,-40.0,1,1
2024-01-17 02:00:00,0.0,22.83,3.52,46.95,Nordeste,-8.0,-40.0,2,1
2024-01-17 03:00:00,0.0,22.34,2.75,34.84,Nordeste,-8.0,-40.0,3,1
2024-01-17 04:00:00,0.0,21.99,2.34,47.19,Nordeste,-8.0,-40.0,4,1
2024-01-17 05:00:00,6.55,21.82,2.4,45.69,Nordeste,-8.0,-40.0,5,1
2024-01-17 06:00:00,138.6,23.5,3.97,43.77,Nordeste,-8.0,-40.0,6,1
2024-01-17 07:00:00,344.55,26.02,4.98,43.03,Nordeste,-8.0,-40.0,7,1
2024-01-17 08:00:00,566.97,28.59,5.32,41.05,Nordeste,-8.0,-40.0,8,1
2024-01-17 09:00:00,756.6,30.89,5.4,42.53,Nordeste,-8.0,-40.0,9,1
2024-01-17 10:00:00,896.47,32.85,5.38,27.82,Nordeste,-8.0,-40.0,10,1
2024-01-17 11:00:00,995.42,34.35,5.36,24.77,Nordeste,-8.0,-40.0,11,1
2024-01-17 12:00:00,967.4,35.24,5.32,26.04,Nordeste,-8.0,-40.0,12,1
2024-01-17 13:00:00,893.9,35.66,5.22,21.25,Nordeste,-8.0,-40.0,13,1
2024-01-17 14:00:00,724.97,35.43,5.03,26.51,Nordeste,-8.0,-40.0,14,1
2024-01-17 15:00:00,527.7,34.57,4.67,24.77,Nordeste,-8.0,-40.0,15,1
2024-01-17 16:00:00,287.98,33.07,4.05,18.35,Nordeste,-8.0,-40.0,16,1
2024-01-17 17:00:00,69.8,29.77,2.28,7.98,Nordeste,-8.0,-40.0,17,1
2024-01-17 18:00:00,0.0,27.58,2.28,0.87,Nordeste,-8.0,-40.0,18,1
2024-01-17 19:00:00,0.0,27.19,2.05,0.43,Nordeste,-8.0,-40.0,19,1
2024-01-17 20:00:00,0.0,27.2,1.7,0.87,Nordeste,-8.0,-40.0,20,1
2024-01-17 21:00:00,0.0,27.45,1.29,0.43,Nordeste,-8.0,-40.0,21,1
2024-01-17 22:00:00,0.0,27.4,0.97,2.83,Nordeste,-8.0,-40.0,22,1
2024-01-17 23:00:00,0.0,26.35,1.2,5.16,Nordeste,-8.0,-40.0,23,1
2024-01-18 00:00:00,0.0,24.73,1.88,34.51,Nordeste,-8.0,-40.0,0,1
2024-01-18 01:00:00,0.0,23.34,2.55,18.57,Nordeste,-8.0,-40.0,1,1
2024-01-18 02:00:00,0.0,22.5,2.72,27.86,Nordeste,-8.0,-40.0,2,1
2024-01-18 03:00:00,0.0,21.85,2.6,32.54,Nordeste,-8.0,-40.0,3,1
2024-01-18 04:00:00,0.0,21.32,2.51,27.29,Nordeste,-8.0,-40.0,4,1
2024-01-18 05:00:00,6.5,21.04,2.57,35.83,Nordeste,-8.0,-40.0,5,1
2024-01-18 06:00:00,137.62,22.91,4.19,45.74,Nordeste,-8.0,-40.0,6,1
2024-01-18 07:00:00,343.08,26.07,4.87,54.62,Nordeste,-8.0,-40.0,7,1
2024-01-18 08:00:00,547.05,29.09,4.13,62.72,Nordeste,-8.0,-40.0,8,1
2024-01-18 09:00:00,752.85,31.77,3.51,37.18,Nordeste,-8.0,-40.0,9,1
2024-01-18 10:00:00,874.88,33.87,3.22,39.98,Nordeste,-8.0,-40.0,10,1
2024-01-18 11:00:00,958.97,35.39,3.12,35.44,Nordeste,-8.0,-40.0,11,1
2024-01-18 12:00:00,887.65,36.32,3.11,32.82,Nordeste,-8.0,-40.0,12,1
2024-01-18 13:00:00,843.6,36.77,3.02,39.72,Nordeste,-8.0,-40.0,13,1
2024-01-18 14:00:00,706.42,36.6,2.9,35.82,Nordeste,-8.0,-40.0,14,1
2024-01-18 15:00:00,513.67,36.03,2.87,24.01,Nordeste,-8.0,-40.0,15,1
2024-01-18 16:00:00,290.15,34.78,2.85,20.7,Nordeste,-8.0,-40.0,16,1
2024-01-18 17:00:00,73.45,32.08,1.93,15.99,Nordeste,-8.0,-40.0,17,1
2024-01-18 18:00:00,0.0,29.71,2.12,12.11,Nordeste,-8.0,-40.0,18,1
2024-01-18 19:00:00,0.0,29.1,2.19,3.91,Nordeste,-8.0,-40.0,19,1
2024-01-18 20:00:00,0.0,28.42,2.23,1.74,Nordeste,-8.0,-40.0,20,1
2024-01-18 21:00:00,0.0,27.36,2.36,3.91,Nordeste,-8.0,-40.0,21,1
2024-01-18 22:00:00,0.0,26.48,2.48,4.35,Nordeste,-8.0,-40.0,22,1
2024-01-18 23:00:00,0.0,25.79,2.62,2.17,Nordeste,-8.0,-40.0,23,1
2024-01-19 00:00:00,0.0,25.14,2.59,10.94,Nordeste,-8.0,-40.0,0,1
2024-01-19 01:00:00,0.0,25.07,2.72,27.51,Nordeste,-8.0,-40.0,1,1
2024-01-19 02:00:00,0.0,24.95,3.61,30.11,Nordeste,-8.0,-40.0,2,1
2024-01-19 03:00:00,0.0,24.57,4.49,21.41,Nordeste,-8.0,-40.0,3,1
2024-01-19 04:00:00,0.0,23.9,4.34,16.19,Nordeste,-8.0,-40.0,4,1
2024-01-19 05:00:00,6.4,23.27,3.56,20.68,Nordeste,-8.0,-40.0,5,1
2024-01-19 06:00:00,143.0,25.02,4.65,27.9,Nordeste,-8.0,-40.0,6,1
2024-01-19 07:00:00,355.92,27.76,5.02,32.43,Nordeste,-8.0,-40.0,7,1
2024-01-19 08:00:00,574.47,30.49,4.12,35.42,Nordeste,-8.0,-40.0,8,1
2024-01-19 09:00:00,771.67,32.89,3.22,24.15,Nordeste,-8.0,-40.0,9,1
2024-01-19 10:00:00,900.15,34.69,2.77,28.52,Nordeste,-8.0,-40.0,10,1
2024-01-19 11:00:00,973.72,35.91,2.78,25.89,Nordeste,-8.0,-40.0,11,1
2024-01-19 12:00:00,938.05,36.67,3.01,37.74,Nordeste,-8.0,-40.0,12,1
2024-01-19 13:00:00,828.6,36.94,3.19,37.81,Nordeste,-8.0,-40.0,13,1
2024-01-19 14:00:00,605.9,36.54,3.31,48.88,Nordeste,-8.0,-40.0,14,1
2024-01-19 15:00:00,418.95,35.66,3.33,48.91,Nordeste,-8.0,-40.0,15,1
2024-01-19 16:00:00,214.57,34.44,3.28,54.5,Nordeste,-8.0,-40.0,16,1
2024-01-19 17:00:00,47.42,32.3,2.38,62.01,Nordeste,-8.0,-40.0,17,1
2024-01-19 18:00:00,0.0,29.82,1.99,68.23,Nordeste,-8.0,-40.0,18,1
2024-01-19 19:00:00,0.0,29.07,1.94,34.81,Nordeste,-8.0,-40.0,19,1
2024-01-19 20:00:00,0.0,28.58,1.82,35.07,Nordeste,-8.0,-40.0,20,1
2024-01-19 21:00:00,0.0,28.19,1.76,51.52,Nordeste,-8.0,-40.0,21,1
2024-01-19 22:00:00,0.0,27.52,1.89,13.19,Nordeste,-8.0,-40.0,22,1
2024-01-19 23:00:00,0.0,26.68,2.09,15.22,Nordeste,-8.0,-40.0,23,1
2024-01-20 00:00:00,0.0,25.93,2.15,40.01,Nordeste,-8.0,-40.0,0,1
2024-01-20 01:00:00,0.0,25.35,2.22,61.66,Nordeste,-8.0,-40.0,1,1
2024-01-20 02:00:00,0.0,24.67,2.67,70.61,Nordeste,-8.0,-40.0,2,1
2024-01-20 03:00:00,0.0,23.98,3.0,85.85,Nordeste,-8.0,-40.0,3,1
2024-01-20 04:00:00,0.0,23.38,3.12,89.26,Nordeste,-8.0,-40.0,4,1
2024-01-20 05:00:00,4.45,22.99,3.09,87.35,Nordeste,-8.0,-40.0,5,1
2024-01-20 06:00:00,99.3,24.43,4.0,82.84,Nordeste,-8.0,-40.0,6,1
2024-01-20 07:00:00,264.3,27.54,3.87,81.38,Nordeste,-8.0,-40.0,7,1
2024-01-20 08:00:00,449.5,30.66,2.59,78.96,Nordeste,-8.0,-40.0,8,1
2024-01-20 09:00:00,595.22,33.17,1.33,77.61,Nordeste,-8.0,-40.0,9,1
2024-01-20 10:00:00,797.97,35.13,0.64,60.37,Nordeste,-8.0,-40.0,10,1
2024-01-20 11:00:00,892.17,36.56,0.32,45.52,Nordeste,-8.0,-40.0,11,1
2024-01-20 12:00:00,830.22,37.45,0.11,57.48,Nordeste,-8.0,-40.0,12,1
2024-01-20 13:00:00,652.97,37.76,0.07,72.03,Nordeste,-8.0,-40.0,13,1
2024-01-20 14:00:00,524.55,37.44,0.19,70.08,Nordeste,-8.0,-40.0,14,1
2024-01-20 15:00:00,317.62,36.55,0.72,91.0,Nordeste,-8.0,-40.0,15,1
2024-01-20 16:00:00,175.43,35.07,1.45,90.87,Nordeste,-8.0,-40.0,16,1
2024-01-20 17:00:00,43.0,33.26,1.54,92.7,Nordeste,-8.0,-40.0,17,1
2024-01-20 18:00:00,0.0,31.49,1.76,89.88,Nordeste,-8.0,-40.0,18,1
2024-01-20 19:00:00,0.0,30.8,2.33,83.06,Nordeste,-8.0,-40.0,19,1
2024-01-20 20:00:00,0.0,30.15,2.81,69.37,Nordeste,-8.0,-40.0,20,1
2024-01-20 21:00:00,0.0,29.48,2.98,39.12,Nordeste,-8.0,-40.0,21,1
2024-01-20 22:00:00,0.0,28.76,2.97,34.52,Nordeste,-8.0,-40.0,22,1
2024-01-20 23:00:00,0.0,28.0,2.82,49.28,Nordeste,-8.0,-40.0,23,1
2024-01-21 00:00:00,0.0,27.27,2.73,46.2,Nordeste,-8.0,-40.0,0,1
2024-01-21 01:00:00,0.0,26.57,2.86,42.29,Nordeste,-8.0,-40.0,1,1
2024-01-21 02:00:00,0.0,25.89,3.17,24.9,Nordeste,-8.0,-40.0,2,1
2024-01-21 03:00:00,0.0,25.28,3.35,20.27,Nordeste,-8.0,-40.0,3,1
2024-01-21 04:00:00,0.0,24.82,3.16,21.16,Nordeste,-8.0,-40.0,4,1
2024-01-21 05:00:00,5.5,24.51,2.84,26.17,Nordeste,-8.0,-40.0,5,1
2024-01-21 06:00:00,128.8,24.92,3.17,34.55,Nordeste,-8.0,-40.0,6,1
2024-01-21 07:00:00,327.95,26.16,3.48,39.39,Nordeste,-8.0,-40.0,7,1
2024-01-21 08:00:00,529.67,28.13,3.44,42.92,Nordeste,-8.0,-40.0,8,1
2024-01-21 09:00:00,643.4,30.56,3.15,76.75,Nordeste,-8.0,-40.0,9,1
2024-01-21 10:00:00,805.08,32.16,2.92,60.94,Nordeste,-8.0,-40.0,10,1
2024-01-21 11:00:00,887.38,33.4,2.87,65.35,Nordeste,-8.0,-40.0,11,1
2024-01-21 12:00:00,869.88,34.23,2.82,62.12,Nordeste,-8.0,-40.0,12,1
2024-01-21 13:00:00,769.9,34.62,2.74,55.82,Nordeste,-8.0,-40.0,13,1
2024-01-21 14:00:00,657.6,34.26,2.64,48.53,Nordeste,-8.0,-40.0,14,1
2024-01-21 15:00:00,476.17,33.54,2.26,44.48,Nordeste,-8.0,-40.0,15,1
2024-01-21 16:00:00,255.82,32.56,1.77,40.33,Nordeste,-8.0,-40.0,16,1
2024-01-21 17:00:00,59.25,30.95,1.18,37.59,Nordeste,-8.0,-40.0,17,1
2024-01-21 18:00:00,0.0,29.18,0.79,31.84,Nordeste,-8.0,-40.0,18,1
2024-01-21 19:00:00,0.0,28.82,0.69,17.86,Nordeste,-8.0,-40.0,19,1
2024-01-21 20:00:00,0.0,28.37,0.72,9.51,Nordeste,-8.0,-40.0,20,1
2024-01-21 21:00:00,0.0,27.78,0.89,4.37,Nordeste,-8.0,-40.0,21,1
2024-01-21 22:00:00,0.0,27.15,1.11,3.48,Nordeste,-8.0,-40.0,22,1
2024-01-21 23:00:00,0.0,26.56,1.29,1.3,Nordeste,-8.0,-40.0,23,1
2024-01-22 00:00:00,0.0,25.95,1.42,15.45,Nordeste,-8.0,-40.0,0,1
2024-01-22 01:00:00,0.0,25.52,1.36,18.76,Nordeste,-8.0,-40.0,1,1
2024-01-22 02:00:00,0.0,24.97,1.31,62.59,Nordeste,-8.0,-40.0,2,1
2024-01-22 03:00:00,0.0,24.16,1.78,55.69,Nordeste,-8.0,-40.0,3,1
2024-01-22 04:00:00,0.0,23.63,2.54,47.53,Nordeste,-8.0,-40.0,4,1
2024-01-22 05:00:00,4.15,23.44,3.34,56.94,Nordeste,-8.0,-40.0,5,1
2024-01-22 06:00:00,89.0,24.68,4.67,68.25,Nordeste,-8.0,-40.0,6,1
2024-01-22 07:00:00,217.27,26.98,5.16,76.8,Nordeste,-8.0,-40.0,7,1
2024-01-22 08:00:00,365.67,29.6,4.2,84.11,Nordeste,-8.0,-40.0,8,1
2024-01-22 09:00:00,441.88,31.97,2.97,95.88,Nordeste,-8.0,-40.0,9,1
2024-01-22 10:00:00,629.42,33.71,2.05,95.15,Nordeste,-8.0,-40.0,10,1
2024-01-22 11:00:00,763.92,34.99,1.57,91.71,Nordeste,-8.0,-40.0,11,1
2024-01-22 12:00:00,761.88,35.91,1.19,97.6,Nordeste,-8.0,-40.0,12,1
2024-01-22 13:00:00,598.9,36.39,0.95,80.96,Nordeste,-8.0,-40.0,13,1
2024-01-22 14:00:00,616.6,36.35,0.85,62.31,Nordeste,-8.0,-40.0,14,1
2024-01-22 15:00:00,463.5,35.71,0.94,43.77,Nordeste,-8.0,-40.0,15,1
2024-01-22 16:00:00,248.7,34.61,1.15,45.94,Nordeste,-8.0,-40.0,16,1
2024-01-22 17:00:00,60.78,32.7,1.18,46.39,Nordeste,-8.0,-40.0,17,1
2024-01-22 18:00:00,0.0,30.47,1.43,46.85,Nordeste,-8.0,-40.0,18,1
2024-01-22 19:00:00,0.0,29.47,1.83,36.93,Nordeste,-8.0,-40.0,19,1
2024-01-22 20:00:00,0.0,28.64,2.04,16.2,Nordeste,-8.0,-40.0,20,1
2024-01-22 21:00:00,0.0,27.97,2.08,48.58,Nordeste,-8.0,-40.0,21,1
2024-01-22 22:00:00,0.0,27.51,2.08,56.33,Nordeste,-8.0,-40.0,22,1
2024-01-22 23:00:00,0.0,27.1,2.55,64.53,Nordeste,-8.0,-40.0,23,1
2024-01-23 00:00:00,0.0,26.79,3.93,82.71,Nordeste,-8.0,-40.0,0,1
2024-01-23 01:00:00,0.0,26.22,4.87,67.35,Nordeste,-8.0,-40.0,1,1
2024-01-23 02:00:00,0.0,25.53,5.01,57.95,Nordeste,-8.0,-40.0,2,1
2024-01-23 03:00:00,0.0,24.89,4.73,46.78,Nordeste,-8.0,-40.0,3,1
2024-01-23 04:00:00,0.0,24.32,4.51,45.47,Nordeste,-8.0,-40.0,4,1
2024-01-23 05:00:00,4.57,23.89,4.13,43.8,Nordeste,-8.0,-40.0,5,1
2024-01-23 06:00:00,105.0,25.23,5.12,46.09,Nordeste,-8.0,-40.0,6,1
2024-01-23 07:00:00,281.55,27.73,5.21,45.35,Nordeste,-8.0,-40.0,7,1
2024-01-23 08:00:00,473.38,30.38,4.32,42.99,Nordeste,-8.0,-40.0,8,1
2024-01-23 09:00:00,662.65,32.45,3.3,40.39,Nordeste,-8.0,-40.0,9,1
2024-01-23 10:00:00,821.85,33.85,2.56,43.5,Nordeste,-8.0,-40.0,10,1
2024-01-23 11:00:00,860.88,34.62,2.08,54.72,Nordeste,-8.0,-40.0,11,1
2024-01-23 12:00:00,812.5,34.87,1.74,71.29,Nordeste,-8.0,-40.0,12,1
2024-01-23 13:00:00,694.8,34.55,1.5,58.33,Nordeste,-8.0,-40.0,13,1
2024-01-23 14:00:00,572.17,33.46,1.4,62.36,Nordeste,-8.0,-40.0,14,1
2024-01-23 15:00:00,455.17,32.33,1.45,44.41,Nordeste,-8.0,-40.0,15,1
2024-01-23 16:00:00,238.95,31.12,1.32,57.73,Nordeste,-8.0,-40.0,16,1
2024-01-23 17:00:00,54.67,29.8,1.38,72.28,Nordeste,-8.0,-40.0,17,1
2024-01-23 18:00:00,0.0,28.67,1.33,87.89,Nordeste,-8.0,-40.0,18,1
2024-01-23 19:00:00,0.0,28.06,1.1,97.46,Nordeste,-8.0,-40.0,19,1
2024-01-23 20:00:00,0.0,27.63,0.79,99.33,Nordeste,-8.0,-40.0,20,1
2024-01-23 21:00:00,0.0,27.21,0.66,99.67,Nordeste,-8.0,-40.0,21,1
2024-01-23 22:00:00,0.0,26.67,0.79,99.69,Nordeste,-8.0,-40.0,22,1
2024-01-23 23:00:00,0.0,26.14,0.74,99.64,Nordeste,-8.0,-40.0,23,1
2024-01-24 00:00:00,0.0,25.7,0.71,99.74,Nordeste,-8.0,-40.0,0,1
2024-01-24 01:00:00,0.0,25.27,0.95,99.32,Nordeste,-8.0,-40.0,1,1
2024-01-24 02:00:00,0.0,24.88,1.3,94.58,Nordeste,-8.0,-40.0,2,1
2024-01-24 03:00:00,0.0,24.32,1.79,92.97,Nordeste,-8.0,-40.0,3,1
2024-01-24 04:00:00,0.0,23.86,2.39,97.8,Nordeste,-8.0,-40.0,4,1
2024-01-24 05:00:00,3.65,23.53,2.97,94.19,Nordeste,-8.0,-40.0,5,1
2024-01-24 06:00:00,92.28,24.02,3.78,88.79,Nordeste,-8.0,-40.0,6,1
2024-01-24 07:00:00,231.98,25.53,4.28,86.1,Nordeste,-8.0,-40.0,7,1
2024-01-24 08:00:00,408.95,27.9,4.34,81.92,Nordeste,-8.0,-40.0,8,1
2024-01-24 09:00:00,554.92,29.99,3.94,76.7,Nordeste,-8.0,-40.0,9,1
2024-01-24 10:00:00,665.0,31.49,3.3,85.8,Nordeste,-8.0,-40.0,10,1
2024-01-24 11:00:00,741.67,32.23,2.61,77.16,Nordeste,-8.0,-40.0,11,1
2024-01-24 12:00:00,687.9,32.36,1.9,72.65,Nordeste,-8.0,-40.0,12,1
2024-01-24 13:00:00,530.58,31.93,1.33,88.05,Nordeste,-8.0,-40.0,13,1
2024-01-24 14:00:00,421.35,31.4,1.09,89.86,Nordeste,-8.0,-40.0,14,1
